time_point,simulation,pair_distance_in_cell_diameter,heterogeneity_std,left_cell_fiber_density,left_cell_fiber_density_z_score,right_cell_fiber_density,right_cell_fiber_density_z_score
29,4D_16,4.0,0,426.4340119647941,2.1154762287880513,432.33098966937905,2.431693449493053
30,4D_16,4.0,0,429.34084760810526,2.2713512437909764,435.0201238767867,2.575894528040127
31,4D_16,4.0,0,432.323169839076,2.431274121978402,438.40125139216,2.7572027844592175
32,4D_16,4.0,0,435.2741895232087,2.5895184446653685,441.55503931609167,2.926320271748217
33,4D_16,4.0,0,438.1736778977548,2.7449994726083036,444.78848811614944,3.0997094626300488
34,4D_16,4.0,0,441.052636449099,2.8993796173599318,448.1377208572802,3.279307406178507
35,4D_16,4.0,0,443.3502244013,3.022584573011266,451.5638644471972,3.463029586931784
36,4D_16,4.0,0,445.3835825746716,3.1316205745856727,454.56270533013367,3.623838254836599
37,4D_16,4.0,0,447.5174790609755,3.2460478032398603,457.18649571545103,3.7645353618839037
38,4D_16,4.0,0,449.7331354054472,3.36485929047704,459.8050524500296,3.904951821695682
39,4D_16,4.0,0,452.06216451977616,3.489750234680801,462.3678463376284,4.042378076461095
40,4D_16,4.0,0,454.5150126468358,3.6212808010838606,464.9731503735497,4.182083878755379
41,4D_16,4.0,0,457.0830047714331,3.7589858040722732,467.6361517156019,4.324883618775204
42,4D_16,4.0,0,459.7335007692353,3.9011149624143666,470.2524945407338,4.4651813607747055
43,4D_16,4.0,0,462.37704995190524,4.042871607465086,472.86754129626246,4.605409602845889
44,4D_16,4.0,0,465.02957327834116,4.185109478483082,475.4689892613479,4.7449086287093225
45,4D_16,4.0,0,466.9111067618174,4.28600409240466,478.0034946654051,4.88081795292292
0,4D_5,4.0,0,380.7043834520917,-0.3425693258091877,360.64374796011765,-1.4689174098432627
1,4D_5,4.0,0,380.9794575359425,-0.3271246920917382,360.67665326105026,-1.4670698700345242
2,4D_5,4.0,0,381.27367342938805,-0.31060529977202134,360.7388303684928,-1.4635788008773822
3,4D_5,4.0,0,382.0676484532957,-0.2660258422913706,361.02417242937685,-1.4475576492194673
4,4D_5,4.0,0,383.1555420393208,-0.20494368680618943,361.3704418709263,-1.428115597036982
5,4D_5,4.0,0,384.45767821324915,-0.13183241447174748,361.8037057422325,-1.4037890530687118
6,4D_5,4.0,0,386.2666802419032,-0.03026205445980057,362.3249396633428,-1.3745232390016058
7,4D_5,4.0,0,387.66968145608325,0.04851250530533862,362.74461373037093,-1.3509597242014355
8,4D_5,4.0,0,388.6530475760065,0.1037257384814608,363.240539090726,-1.3231149144154597
9,4D_5,4.0,0,389.58252115984135,0.15591305780798645,364.0868635281079,-1.2755961850662443
10,4D_5,4.0,0,390.57336794563423,0.21154630926682708,365.23131326782817,-1.2113385611179441
11,4D_5,4.0,0,391.6838726906724,0.2738980175357355,366.59137782047503,-1.1349747737569034
12,4D_5,4.0,0,392.89212279960606,0.34173785220976066,368.0680156246832,-1.0520657272190916
13,4D_5,4.0,0,393.97898230010435,0.4027619467101697,369.3431397825167,-0.9804711033769942
14,4D_5,4.0,0,395.1124457679825,0.46640272249107295,370.7064252595232,-0.9039264702006369
15,4D_5,4.0,0,396.3931697433645,0.5383117602892629,372.04231568021794,-0.8289199921440971
16,4D_5,4.0,0,397.78409121902,0.6164080768178796,373.44564708344103,-0.7501268931957826
17,4D_5,4.0,0,399.29777748755816,0.7013972900997199,374.9109567506381,-0.6678538895900724
18,4D_5,4.0,0,401.34371566416553,0.8162709463303933,376.4161429917952,-0.583341928863801
19,4D_5,4.0,0,403.5296575515271,0.9390054159150993,378.09256514720664,-0.48921555467513644
20,4D_5,4.0,0,406.3047094235439,1.0948167490302343,379.9894477294625,-0.38271094952360585
21,4D_5,4.0,0,409.25427193363726,1.2604263621111143,382.34301960023737,-0.25056452931950074
22,4D_5,4.0,0,412.4043552079787,1.437294650357607,384.75278886962656,-0.11526278373787999
23,4D_5,4.0,0,417.5560945841055,1.726550281270439,387.22716339042466,0.02366636443385769
24,4D_5,4.0,0,421.53286610548656,1.9498347821797402,389.7802577815852,0.16701541122713187
25,4D_5,4.0,0,424.28700660943053,2.1044720009766746,392.1728368147722,0.3013519735463305
26,4D_5,4.0,0,427.1129119470429,2.2631386127076345,394.0809407038928,0.4084866234186535
27,4D_5,4.0,0,429.97656072641763,2.4239244122046495,395.81407175878553,0.5057970423153728
28,4D_5,4.0,0,433.02317637320846,2.5949832850865175,397.6067460472296,0.6064506457814225
29,4D_5,4.0,0,435.9880617878954,2.7614532360284647,399.44300319027167,0.709551303568999
30,4D_5,4.0,0,438.9977533910965,2.9304389280398326,401.34043564769127,0.8160867826595631
31,4D_5,4.0,0,442.08790494831715,3.1039422194606296,403.29666331668176,0.925923446995717
32,4D_5,4.0,0,447.7122105268563,3.4197311093462104,405.3714653915668,1.04241772967842
33,4D_5,4.0,0,454.17725007945745,3.7827248398384556,407.5043547751417,1.1621734508572101
34,4D_5,4.0,0,459.87139772191665,4.10243516456157,409.92753437956577,1.2982281489152798
35,4D_5,4.0,0,463.89290774122077,4.328231605904581,412.6159728078635,1.4491763815357386
36,4D_5,4.0,0,467.78272581933925,4.546633916304107,415.62441983973036,1.6180921943781061
37,4D_5,4.0,0,471.72977009918515,4.768249316473296,418.73087934430407,1.7925111310317288
38,4D_5,4.0,0,475.5911869891806,4.985056980290491,422.0048471417068,1.9763351857217812
39,4D_5,4.0,0,479.500590702383,5.204558968841301,425.3658214598051,2.165044411069717
40,4D_5,4.0,0,483.48422643915865,5.42822887607839,428.8286998471456,2.3594752623946635
41,4D_5,4.0,0,487.7586671687184,5.668226663186532,432.6722375970575,2.5752790629401643
42,4D_5,4.0,0,494.03217425290944,6.0204663859649985,436.72208277007115,2.802666443219496
43,4D_5,4.0,0,500.70203743481954,6.394960385355971,441.2371205913784,3.0561730782114656
44,4D_5,4.0,0,506.0530628601705,6.695405365669433,445.95869582491855,3.321276206178094
45,4D_5,4.0,0,511.34570565715387,6.992572326120114,449.7050886441376,3.5316255929487506
46,4D_5,4.0,0,517.1936299323438,7.320916774907483,453.53030710063325,3.746400816854764
47,4D_5,4.0,0,522.4241439742531,7.614595381050088,456.9156249858806,3.9364768648154658
48,4D_5,4.0,0,526.81398771527,7.861072721654854,460.5774180561944,4.142076214373827
49,4D_5,4.0,0,533.3972719719349,8.230705558666068,464.7457920639347,4.376118654307203
50,4D_5,4.0,0,542.8612798993275,8.762082902148872,468.8972493381283,4.609211267380607
0,5D_1,5.0,0,370.7258280499245,-0.491127664843783,400.61846550127535,1.4276418646349642
1,5D_1,5.0,0,370.43872486465347,-0.509556444994442,400.55323881531,1.4234550484752038
2,5D_1,5.0,0,370.17088193714113,-0.5267489342431224,400.57293977278255,1.4247196273187863
3,5D_1,5.0,0,369.9456051085253,-0.5412091609510925,400.696263301947,1.432635604301869
4,5D_1,5.0,0,369.462148138463,-0.5722416352344104,400.8646312135718,1.4434429216251856
5,5D_1,5.0,0,368.5342881725872,-0.6317997599747641,401.1824899210258,1.463845858754266
6,5D_1,5.0,0,367.76546551821247,-0.681149486481434,401.51091131777224,1.4849268011746681
7,5D_1,5.0,0,366.67594861761427,-0.7510841596638258,401.82827209433117,1.5052977767670364
8,5D_1,5.0,0,365.11773906042504,-0.8511036050454226,402.0744364115058,1.5210987442062045
9,5D_1,5.0,0,365.0222724297353,-0.8572314839369235,402.4371790313107,1.544382721307844
10,5D_1,5.0,0,365.052019543778,-0.8553220553658286,402.68547870554784,1.5603207545403124
11,5D_1,5.0,0,365.2285577620696,-0.8439902966811785,403.0944610221113,1.5865727976527604
12,5D_1,5.0,0,365.6249685863987,-0.8185452013089107,403.6458168350992,1.621963610376591
13,5D_1,5.0,0,366.3902747219866,-0.7694211955707423,404.3420223970482,1.6666521401423378
14,5D_1,5.0,0,367.29853880782804,-0.7111209048898455,405.1454792438755,1.7182249904287101
15,5D_1,5.0,0,368.328035902128,-0.6450388250317348,406.1172661636314,1.7806027292216915
16,5D_1,5.0,0,369.464662993143,-0.5720802099824942,407.27425133269924,1.8548681028301286
17,5D_1,5.0,0,370.703605667209,-0.49255409069517464,408.5730204519426,1.9382344038428063
18,5D_1,5.0,0,372.03705140599885,-0.4069619425628044,409.98571669029883,2.02891353849523
19,5D_1,5.0,0,373.4748568111162,-0.31467108314470016,411.5167667877542,2.1271896534711625
20,5D_1,5.0,0,374.9915993725588,-0.21731335030175336,413.4216452943585,2.2494613279522016
21,5D_1,5.0,0,376.57987500678354,-0.11536400252929062,414.96874262916145,2.3487674942277224
22,5D_1,5.0,0,378.21189278906843,-0.010606903149482838,416.647659424046,2.4565349802448875
23,5D_1,5.0,0,379.87395065166015,0.09607842992498143,418.51792838786264,2.5765851131761632
24,5D_1,5.0,0,381.45243540043674,0.19739931349133136,420.63174194873096,2.7122680571182616
25,5D_1,5.0,0,383.02287285109355,0.2982036514550395,422.8134935793348,2.852311857418796
26,5D_1,5.0,0,384.5817344954909,0.39826495346663404,425.58053959039574,3.0299249429596795
27,5D_1,5.0,0,386.1789753335807,0.500789766018005,428.7077693696669,3.230657756245543
28,5D_1,5.0,0,387.8158105093677,0.6058560876227961,431.9033472180999,3.435777743219908
29,5D_1,5.0,0,389.47513262419693,0.7123658166056002,435.3102026246417,3.6544593619312384
30,5D_1,5.0,0,391.17701174912406,0.8216072247309498,438.8051614291338,3.878796223198724
31,5D_1,5.0,0,392.9425918572157,0.9349375161371004,442.1501156397141,4.093504484629602
32,5D_1,5.0,0,394.7627643808921,1.0517720237147161,445.41841412399316,4.303292314662405
33,5D_1,5.0,0,396.7273408060414,1.1778756299636988,448.6887942318597,4.513213761406614
34,5D_1,5.0,0,399.2318533679926,1.3386370347708043,452.10265142431945,4.732344815651801
35,5D_1,5.0,0,401.82299127527347,1.5049588078582172,459.1279648634862,5.183290550502026
36,5D_1,5.0,0,405.97356148399604,1.7713785126908939,462.93956532421726,5.427952227963589
37,5D_1,5.0,0,409.5807061520944,2.0029164386712637,466.3024970071896,5.643814439971728
38,5D_1,5.0,0,413.5130935638388,2.2553312734626303,469.4964971180206,5.848833154020909
39,5D_1,5.0,0,417.08169323476557,2.4843950461934865,472.7961257623758,6.06063202629131
40,5D_1,5.0,0,420.7037720881894,2.7168915781114116,476.0895195193221,6.272030689245971
41,5D_1,5.0,0,424.1001990849621,2.9349038107594216,479.4175181294055,6.4856505927278265
42,5D_1,5.0,0,427.24703204893694,3.1368949269819653,482.7646809898648,6.700500624522596
43,5D_1,5.0,0,430.4367395650267,3.3416381049562385,486.1433346830796,6.91737201192533
44,5D_1,5.0,0,433.72104434715715,3.5524533584356015,489.52069533788426,7.134160400873816
45,5D_1,5.0,0,438.46383847978757,3.8568871468924506,492.7240260627746,7.33977803490714
46,5D_1,5.0,0,442.9346305861455,4.143861478959159,495.49770783396565,7.51781706126249
47,5D_1,5.0,0,446.9207746026236,4.399726880310241,498.203469920577,7.691496411378653
48,5D_1,5.0,0,450.89586022446167,4.6548824576882835,500.9517036230072,7.867901959289625
49,5D_1,5.0,0,454.62734500619075,4.894401613886789,503.6136593764881,8.038769437842241
50,5D_1,5.0,0,457.8759699599773,5.102926625578195,506.34081906663124,8.213822272306432
0,5D_18,5.0,0,404.9897105089903,1.5388283379343193,393.07890383806176,0.7610104453644219
1,5D_18,5.0,0,405.2188463650373,1.5537917214889923,393.5035123261753,0.7887388846310829
2,5D_18,5.0,0,404.76952700943286,1.5244495749893676,393.842276896164,0.810861411776877
3,5D_18,5.0,0,405.41716493773316,1.5667426272112959,393.7809313172428,0.8068553280385334
4,5D_18,5.0,0,405.5950869140271,1.5783615628943506,393.47482721339384,0.7868656450942272
5,5D_18,5.0,0,406.0117164894473,1.6055689508814783,393.23390777437527,0.771132751805486
6,5D_18,5.0,0,406.5374340209641,1.6399001690557702,393.0926007646168,0.761904903216192
7,5D_18,5.0,0,407.20240621822484,1.6833252104808276,393.1171083207293,0.7635053334955271
8,5D_18,5.0,0,408.10421189632837,1.7422163176433765,393.0817693667993,0.7611975745476327
9,5D_18,5.0,0,409.27747180062255,1.81883434792526,393.0074577368043,0.7563447617169798
10,5D_18,5.0,0,410.5689196064315,1.9031704670841842,393.10737979494235,0.7628700262796111
11,5D_18,5.0,0,411.81950009441005,1.9848378055376485,393.4116018992335,0.7827368079821884
12,5D_18,5.0,0,412.8647073153295,2.0530935417220584,393.63817588132036,0.7975328920868952
13,5D_18,5.0,0,413.83242886176527,2.1162891887205393,394.0542315740975,0.8247028035033486
14,5D_18,5.0,0,414.7457940695549,2.1759351741434747,395.19664928330457,0.8993067291282019
15,5D_18,5.0,0,415.8323436102798,2.246890710345922,396.4135013091242,0.9787714794546909
16,5D_18,5.0,0,417.1593903684888,2.3335515672743785,397.7049594040234,1.063108270527678
17,5D_18,5.0,0,418.60043281741605,2.4276567468558867,399.0493538730883,1.150901994462682
18,5D_18,5.0,0,420.0922619729264,2.5250784783869324,400.45414217894916,1.2426396500018713
19,5D_18,5.0,0,421.66372041474267,2.6277002845537707,401.9313760685054,1.3391082589342929
20,5D_18,5.0,0,423.2936922711352,2.7341432240888364,403.4728363517497,1.4397710790201648
21,5D_18,5.0,0,424.9717555085703,2.8437267012622613,405.04048208813896,1.5421439020087697
22,5D_18,5.0,0,426.67785846428114,2.955141271423765,406.9843682764827,1.669086560065984
23,5D_18,5.0,0,428.40890110757596,3.068184491581349,409.5316590725985,1.835433677732952
24,5D_18,5.0,0,430.1642891678866,3.1828175537605645,411.9306608226365,1.992096995091677
25,5D_18,5.0,0,431.9478905296391,3.2992930445238606,414.3242342456967,2.148405823458449
26,5D_18,5.0,0,433.92147411139814,3.4281750476312705,417.279418561334,2.3413898336980714
27,5D_18,5.0,0,436.0060367894635,3.564304379084542,420.9168253803142,2.578925391492327
28,5D_18,5.0,0,438.0700376711956,3.699090952357511,426.4973907212193,2.943356088147486
29,5D_18,5.0,0,440.39963761030555,3.851222085473131,431.0706477231851,3.2420059799412786
30,5D_18,5.0,0,443.0792242308854,4.026208589390204,434.21586861056284,3.447400051885882
31,5D_18,5.0,0,445.81187171482804,4.204660155755103,438.1802683031788,3.706289403330197
32,5D_18,5.0,0,448.5479128049475,4.38333333663173,441.8999885465244,3.949200319489254
33,5D_18,5.0,0,451.01642461496897,4.544535907280551,445.02723135063326,4.1534203588744365
34,5D_18,5.0,0,453.3584195445238,4.697476477205337,447.55416100401186,4.318437821752129
35,5D_18,5.0,0,456.5800103821844,4.907857777590955,449.498598328245,4.44541647093638
36,5D_18,5.0,0,460.20821230003395,5.144792222715299,451.5732961864881,4.580901594690146
37,5D_18,5.0,0,463.6467447267603,5.369340577800054,453.7506187531833,4.723088475651392
38,5D_18,5.0,0,466.7468839804553,5.5717906592767195,456.36465536780776,4.893794331842511
39,5D_18,5.0,0,469.95115434630463,5.781040871461952,459.26290492619717,5.08306030063288
40,5D_18,5.0,0,473.19756468009257,5.993042972915524,462.2246957661236,5.27647574032491
41,5D_18,5.0,0,476.466683389513,6.206528011786025,465.28544111351937,5.4763532600914955
42,5D_18,5.0,0,479.61005661654184,6.411801424960956,468.4955441527108,5.685984366519442
43,5D_18,5.0,0,482.72902482533334,6.615481103943234,473.01216299933145,5.980935586019513
44,5D_18,5.0,0,486.00724438157874,6.829560460368675,476.6675513654511,6.219645402576217
45,5D_18,5.0,0,489.2631694658107,7.042183908750557,480.0690719108401,6.441776750623812
46,5D_18,5.0,0,492.0738580139877,7.225731833220645,483.3245871804193,6.654373436656315
47,5D_18,5.0,0,495.16937818735227,7.427880272379746,486.48221081683977,6.860577452074021
48,5D_18,5.0,0,498.4459909163359,7.641854697289715,489.713122590351,7.0715674426080435
49,5D_18,5.0,0,503.36904808643436,7.963347779902951,493.07286413563776,7.290970473866441
50,5D_18,5.0,0,508.00719280735814,8.266235069734336,496.55113620853587,7.5181139687003995
0,5D_3,5.0,0,372.77199080559166,-0.7082333723491698,373.0565596252158,-0.6943222687128788
1,5D_3,5.0,0,372.8357863256056,-0.7051147380180526,373.07635794377455,-0.6933544309095007
2,5D_3,5.0,0,372.89128632913673,-0.7024016287534626,373.1504029237704,-0.6897347532799215
3,5D_3,5.0,0,373.0484794236689,-0.6947172681413825,373.3023570198403,-0.6823065003139804
4,5D_3,5.0,0,373.21724088067066,-0.686467389882535,373.49434525499044,-0.6729211845241151
5,5D_3,5.0,0,373.42677447508066,-0.6762243718633019,373.84922481498285,-0.6555729509967173
6,5D_3,5.0,0,373.75719401500413,-0.6600718627113794,374.3576490061122,-0.6307187114375874
7,5D_3,5.0,0,374.0951745782286,-0.6435497340808533,375.1297107764693,-0.5929765887579431
8,5D_3,5.0,0,374.589795564946,-0.6193702620782711,375.94943959587476,-0.5529042696069395
9,5D_3,5.0,0,375.15134697469125,-0.5919189064856615,376.8001798915837,-0.5113159591349543
10,5D_3,5.0,0,375.83751970516056,-0.5583754565090885,377.83005306131247,-0.46097076525442165
11,5D_3,5.0,0,376.5878605831306,-0.5216951563631606,379.04963786335736,-0.40135154696866765
12,5D_3,5.0,0,377.41150493239525,-0.4814314271281757,380.41999803177134,-0.33436169773982455
13,5D_3,5.0,0,378.2799343547797,-0.4389783863784894,381.90544216220945,-0.261745986462191
14,5D_3,5.0,0,379.2067031408805,-0.39367343467170884,383.48967587756727,-0.18430096129198412
15,5D_3,5.0,0,380.21078374066514,-0.34458910666542475,385.19227777903455,-0.10106952527612131
16,5D_3,5.0,0,381.3276399996618,-0.2899917576436201,387.1061005449857,-0.0075125892990808235
17,5D_3,5.0,0,382.52763374218046,-0.23133024533483978,389.10952432845727,0.09042447884525248
18,5D_3,5.0,0,383.78096874635577,-0.17006115353096057,392.74379388402843,0.268085195492074
19,5D_3,5.0,0,384.96679681156644,-0.11209212821133709,394.8826290687164,0.37264182947058644
20,5D_3,5.0,0,386.15366617954555,-0.0540721989636315,397.2221173959914,0.4870073619263166
21,5D_3,5.0,0,387.38978444367933,0.0063552551115844775,399.09441933631604,0.5785345586328448
22,5D_3,5.0,0,389.1357303198008,0.091705554761979,400.19474343063996,0.6323237352891785
23,5D_3,5.0,0,391.655987568407,0.21490794855121803,401.1464414171921,0.6788473471833475
24,5D_3,5.0,0,393.4013744454917,0.3002309216183848,402.17071635547836,0.7289188723679235
25,5D_3,5.0,0,395.1075618711133,0.38363763543934026,403.4476718077011,0.7913426461961985
26,5D_3,5.0,0,396.8060591265994,0.4666684164582488,406.8574552056717,0.9580293910374704
27,5D_3,5.0,0,398.6558993290482,0.5570975745115817,409.09587947797354,1.067454422476637
28,5D_3,5.0,0,400.5823960766244,0.6512740761603043,410.73705413976586,1.1476829971869695
29,5D_3,5.0,0,402.6225156385312,0.7510050118741798,412.44621311187456,1.2312349746077675
30,5D_3,5.0,0,404.7637941755359,0.8556810887605375,414.18311919703683,1.3161433654466133
31,5D_3,5.0,0,406.93589333392083,0.9618638270538657,415.9757682340181,1.4037767420402978
32,5D_3,5.0,0,409.0895483928621,1.0671449283400996,417.81173566997154,1.493527732005171
33,5D_3,5.0,0,410.83367601441694,1.1524063428914606,419.7232771464183,1.5869731474903968
34,5D_3,5.0,0,412.1245463305281,1.2155103427328753,421.75820054201984,1.6864500694016376
35,5D_3,5.0,0,413.8929326304716,1.3019576391021737,423.9082847083295,1.7915566081425507
36,5D_3,5.0,0,415.97148771294894,1.4035674894163128,426.21192710795174,1.9041698178554902
37,5D_3,5.0,0,417.8217420193429,1.494016890878267,428.4424712082943,2.0132096282822434
38,5D_3,5.0,0,419.48673503299597,1.5754098221109283,430.7152110591931,2.124312171582451
